id	go
comp10120_c0_seq7_m.39215	GO:0005739,GO:0009507,GO:0004416,GO:0005506,GO:0008270,GO:0008800,GO:0009651,GO:0017001,GO:0019243,GO:0034059,GO:0043200
comp10121_c0_seq1_m.34677	GO:0005634,GO:0005774,GO:0005829,GO:0019898,GO:0034045,GO:0005515,GO:0032266,GO:0080025,GO:0000422,GO:0006497,GO:0006979,GO:0009414,GO:0009651,GO:0010150,GO:0010508,GO:0015031,GO:0034497,GO:0042594,GO:0044804,GO:0050832
comp10121_c0_seq3_m.34678	GO:0005634,GO:0005774,GO:0005829,GO:0019898,GO:0034045,GO:0005515,GO:0032266,GO:0080025,GO:0000422,GO:0006497,GO:0006979,GO:0009414,GO:0009651,GO:0010150,GO:0010508,GO:0015031,GO:0034497,GO:0042594,GO:0044804,GO:0050832
comp10124_c0_seq1_m.4574	GO:0005667,GO:0005730,GO:0070062,GO:0001205,GO:0003697,GO:0003713,GO:0003723,GO:0005515,GO:0006366,GO:0060261,GO:0060395
comp10127_c0_seq1_m.4577	GO:0035251,GO:0009812
comp10130_c0_seq1_m.4578	GO:0005740,GO:0009535,GO:0045277,GO:0004129,GO:0008270,GO:0050897
comp10130_c0_seq1_m.4579	GO:0005743,GO:0009535,GO:0045277,GO:0004129,GO:0008270,GO:0050897
comp10132_c0_seq1_m.37030	GO:0005829,GO:0009507,GO:0004020,GO:0005524,GO:0000103,GO:0010439,GO:0016310,GO:0019344,GO:0048232,GO:0070814
comp10133_c0_seq1_m.4580	GO:0005829,GO:0009507,GO:0005507,GO:0006952,GO:0010043,GO:0010228,GO:0080184
comp10134_c0_seq1_m.32649	GO:0005777,GO:0008891,GO:0009853,GO:0010109,GO:0010204,GO:0019048,GO:0042742,GO:0050665
comp10134_c1_seq1_m.32650	GO:0005634,GO:0005777,GO:0009506,GO:0009570,GO:0016020,GO:0022626,GO:0048046,GO:0008891,GO:0010181,GO:0052852,GO:0052853,GO:0052854,GO:0009735,GO:0009854,GO:0010109,GO:0010204,GO:0019048,GO:0042742,GO:0050665,GO:0055114
comp10134_c1_seq1_m.32651	GO:0005634,GO:0005777,GO:0009506,GO:0009570,GO:0016020,GO:0022626,GO:0048046,GO:0008891,GO:0010181,GO:0052852,GO:0052853,GO:0052854,GO:0009735,GO:0009854,GO:0010109,GO:0010204,GO:0019048,GO:0042742,GO:0050665,GO:0055114
comp10135_c0_seq1_m.4581	GO:0005741,GO:0005750,GO:0005758,GO:0005759,GO:0005774,GO:0009507,GO:0004222,GO:0005524,GO:0008121,GO:0008270,GO:0006627,GO:0009651,GO:0009735,GO:0055114,GO:1902600
comp10136_c0_seq1_m.33791	GO:0005634,GO:0046872
comp10136_c0_seq1_m.33792	GO:0005634,GO:0046872
comp10138_c0_seq1_m.36683	GO:0000243,GO:0005689,GO:0016607,GO:0071011,GO:0000166,GO:0003729,GO:0005515,GO:0017069,GO:0000398
comp10138_c0_seq1_m.36686	GO:0000243,GO:0005689,GO:0016607,GO:0071011,GO:0000166,GO:0003729,GO:0005515,GO:0017069,GO:0000398
comp10138_c0_seq2_m.36687	GO:0000243,GO:0005689,GO:0016607,GO:0071011,GO:0000166,GO:0003729,GO:0005515,GO:0017069,GO:0000398
comp10138_c0_seq2_m.36688	GO:0000243,GO:0005689,GO:0016607,GO:0071011,GO:0000166,GO:0003729,GO:0005515,GO:0017069,GO:0000398
comp10139_c0_seq1_m.18885	GO:0000325,GO:0005615,GO:0005739,GO:0005764,GO:0005788,GO:0009505,GO:0033095,GO:0004197,GO:0009555,GO:0010623,GO:0048527,GO:0048658,GO:0050832,GO:0051603
comp10139_c0_seq2_m.18886	GO:0000325,GO:0005615,GO:0005739,GO:0005764,GO:0005788,GO:0009505,GO:0033095,GO:0004197,GO:0009555,GO:0010623,GO:0048527,GO:0048658,GO:0050832,GO:0051603
comp101403_c0_seq1_m.12858	GO:0005694,GO:0005730,GO:0009506,GO:0009507,GO:0018024,GO:0042802,GO:0034968,GO:0080188
comp101403_c0_seq1_m.12859	GO:0005694,GO:0005730,GO:0009506,GO:0009507,GO:0018024,GO:0042802,GO:0034968,GO:0080188
comp10140_c0_seq1_m.4583	GO:0005576,GO:0005771,GO:0005783,GO:0005795,GO:0005802,GO:0005829,GO:0005886,GO:0009506,GO:0009507,GO:0003755,GO:0005515,GO:0042277,GO:0000413,GO:0006457,GO:0009792,GO:0048364
comp10141_c0_seq1_m.28939	GO:0005768,GO:0005802,GO:0016021,GO:0032580,GO:0005515,GO:0050378,GO:0050662,GO:0009225,GO:0033481,GO:0050829,GO:0050832
comp10141_c1_seq1_m.28940	GO:0005768,GO:0005802,GO:0016021,GO:0032580,GO:0050378,GO:0050662,GO:0009225,GO:0033481,GO:0050829,GO:0050832
comp10144_c0_seq1_m.30385	GO:0005887,GO:0009507,GO:0005249,GO:0005516,GO:0015276,GO:0030551,GO:0032555,GO:0043168,GO:0009624,GO:0030001,GO:0042391
comp10144_c0_seq1_m.30386	GO:0005887,GO:0009535,GO:0090406,GO:0003700,GO:0005221,GO:0005242,GO:0005516,GO:0030552,GO:0030553,GO:0043565,GO:0006355,GO:0006813,GO:0006816,GO:0009624,GO:0009860,GO:0042391,GO:0046686
comp10144_c0_seq2_m.30387	GO:0005887,GO:0009507,GO:0090406,GO:0005221,GO:0005242,GO:0005516,GO:0030551,GO:0032555,GO:0043168,GO:0006813,GO:0006816,GO:0009624,GO:0009860,GO:0042391,GO:0046686
comp10145_c0_seq1_m.4584	GO:0043231,GO:0044444
comp10146_c0_seq1_m.27687	GO:0005634,GO:0005739,GO:0003677,GO:0006355,GO:0009299,GO:0009637,GO:0009826,GO:0009886,GO:0010114,GO:0010199,GO:0010218,GO:0010492,GO:0048441,GO:0048834
comp10147_c0_seq1_m.4585	GO:0005634,GO:0005770,GO:0005783,GO:0009507,GO:0016021,GO:0015385,GO:0006623,GO:0006813,GO:0006885
comp10147_c0_seq1_m.4586	GO:0005634,GO:0005770,GO:0005783,GO:0009507,GO:0016021,GO:0015385,GO:0006623,GO:0006813,GO:0006885
comp10148_c0_seq1_m.4587	GO:0005794,GO:0009505,GO:0009506,GO:0046658,GO:0009834
comp10150_c0_seq1_m.4589	GO:0000139,GO:0005886,GO:0016021,GO:0008375,GO:0015020,GO:0016049,GO:0016051
comp10151_c0_seq1_m.30262	GO:0044424
comp10151_c0_seq2_m.30264	GO:0044424
comp10152_c0_seq1_m.25339	GO:0005737,GO:0030529,GO:0000166,GO:0003729,GO:0006396,GO:0006402,GO:0009626,GO:0009908,GO:0048573,GO:0080151,GO:2000028
comp10153_c0_seq1_m.31093	GO:0005576,GO:0005789,GO:0009507,GO:0016021,GO:0003841,GO:0007275,GO:0016024
comp10158_c0_seq1_m.4591	GO:0005618,GO:0005654,GO:0005886,GO:0008540,GO:0009506,GO:0016234,GO:0031595,GO:0031597,GO:0004871,GO:0005524,GO:0017025,GO:0036402,GO:0001824,GO:0009638,GO:0009785,GO:0016567,GO:0030433,GO:0045899,GO:1901800
comp10158_c0_seq1_m.4592	GO:0005618,GO:0005654,GO:0005886,GO:0008540,GO:0009506,GO:0016234,GO:0031595,GO:0031597,GO:0004871,GO:0005524,GO:0017025,GO:0036402,GO:0000165,GO:0000209,GO:0001824,GO:0002223,GO:0002479,GO:0006521,GO:0009638,GO:0009785,GO:0030433,GO:0031145,GO:0033209,GO:0038061,GO:0038095,GO:0043488,GO:0045899,GO:0050852,GO:0051436,GO:0051437,GO:0060071,GO:0090090,GO:0090263,GO:1901800
comp10159_c0_seq1_m.4593	GO:0005739,GO:0005773,GO:0005777,GO:0005829,GO:0005886,GO:0009570,GO:0009941,GO:0048046,GO:0004364,GO:0005216,GO:0005507,GO:0043295,GO:0045174,GO:0006749,GO:0006811,GO:0009610,GO:0009735,GO:0009753,GO:0010043,GO:0010193,GO:0010731,GO:0043903
comp10159_c0_seq1_m.4594	GO:0005739,GO:0005773,GO:0005777,GO:0005829,GO:0005886,GO:0009570,GO:0009941,GO:0048046,GO:0004364,GO:0005244,GO:0005507,GO:0043295,GO:0045174,GO:0006749,GO:0006811,GO:0006952,GO:0009610,GO:0009735,GO:0009753,GO:0010043,GO:0010193,GO:0010731,GO:0034765,GO:0043903
comp10161_c0_seq1_m.4595	GO:0005634,GO:0005739,GO:0003677,GO:0006355,GO:0009299,GO:0009886,GO:0010199,GO:0010492,GO:0048441,GO:0048834
comp10161_c0_seq1_m.4596	GO:0005634,GO:0005739,GO:0009536,GO:0003677,GO:0006355,GO:0009299,GO:0009886
comp10161_c0_seq1_m.4597	GO:0005634,GO:0005739,GO:0003677,GO:0006355,GO:0009299,GO:0009637,GO:0009826,GO:0009886,GO:0010114,GO:0010199,GO:0010218,GO:0010492,GO:0048441,GO:0048834
comp10162_c0_seq1_m.4598	GO:0009507,GO:0016020,GO:0019899,GO:0046906,GO:0010019,GO:0015995,GO:0043085
comp10162_c0_seq1_m.4600	GO:0031969,GO:0019899,GO:0046906,GO:0010019,GO:0015995,GO:0043085
comp10163_c0_seq1_m.4602	GO:0005737,GO:0008168,GO:0006364,GO:0032259
comp10164_c0_seq1_m.27153	GO:0005576,GO:0005737,GO:0009505,GO:0030599,GO:0045330,GO:0042545,GO:0045490
comp10164_c1_seq1_m.27154	GO:0005576,GO:0009505,GO:0030599,GO:0045330,GO:0042545,GO:0045490
comp10166_c0_seq1_m.16296	GO:0000148,GO:0009504,GO:0009506,GO:0016021,GO:0003843,GO:0006075,GO:0008360,GO:0009556,GO:0009846,GO:0009860,GO:0010208,GO:0071555,GO:0080092
comp10166_c0_seq1_m.16297	GO:0000148,GO:0009504,GO:0009506,GO:0016021,GO:0003843,GO:0006075,GO:0008360,GO:0009556,GO:0009846,GO:0009860,GO:0010208,GO:0071555,GO:0080092
comp10166_c0_seq1_m.16298	GO:0000148,GO:0009504,GO:0009506,GO:0016021,GO:0003843,GO:0006075,GO:0008360,GO:0010233,GO:0071555,GO:0080165
comp10166_c0_seq2_m.16299	GO:0000148,GO:0009504,GO:0009506,GO:0016021,GO:0003843,GO:0006075,GO:0008360,GO:0009556,GO:0009846,GO:0009860,GO:0010208,GO:0071555,GO:0080092
comp10166_c0_seq2_m.16300	GO:0000148,GO:0009504,GO:0009506,GO:0016021,GO:0003843,GO:0006075,GO:0008360,GO:0010233,GO:0071555,GO:0080165
comp10167_c0_seq3_m.27709	GO:0003824,GO:0044710
comp10167_c0_seq4_m.27710	GO:0003824,GO:0044710
comp10168_c0_seq1_m.4603	GO:0005737,GO:0004022,GO:0008270,GO:0055114
comp10168_c0_seq1_m.4604	GO:0005794,GO:0005829,GO:0005886,GO:0000166,GO:0004022,GO:0008270,GO:0042803,GO:0001666,GO:0009409,GO:0009413,GO:0009414,GO:0009651,GO:0009737,GO:0009744,GO:0031000,GO:0032355,GO:0042542,GO:0045333,GO:0046686,GO:1900039
comp10169_c0_seq1_m.38204	GO:0005215,GO:0006810
comp10170_c0_seq1_m.4606	GO:0005654,GO:0043565,GO:0009909,GO:0010048
comp10171_c0_seq1_m.18611	GO:0000118,GO:0005876,GO:0016020,GO:0017053,GO:0003714,GO:0008013,GO:0042393,GO:0044212,GO:0047485,GO:0000122,GO:0002021,GO:0016042,GO:0016575,GO:0030814,GO:0035264,GO:0043161,GO:0044255,GO:0045944,GO:0050872,GO:0060070,GO:0060613,GO:0090207
comp10172_c0_seq1_m.4607	GO:0005634,GO:0009507,GO:0003677,GO:0003700,GO:0006351,GO:0006355,GO:0009630,GO:0009793,GO:0009908,GO:0010114,GO:0048262
comp10173_c1_seq1_m.35918	GO:0005576,GO:0009505,GO:0016021,GO:0005199,GO:0006949,GO:0009739,GO:0009826,GO:0009828,GO:0009831,GO:0010114,GO:0010119,GO:0010311
comp10176_c0_seq1_m.4608	GO:0005634,GO:0030131,GO:0030659,GO:0006886,GO:0016192
comp10176_c0_seq1_m.4609	GO:0005634,GO:0016020,GO:0044444,GO:0006810
comp10176_c0_seq1_m.4610	GO:0005634,GO:0005764,GO:0005770,GO:0005829,GO:0030131,GO:0030659,GO:0006886,GO:0016192,GO:0016197
comp10178_c0_seq1_m.4612	GO:0005739,GO:0016070
comp10180_c0_seq1_m.26366	GO:0005739,GO:0004143,GO:0005524,GO:0017050,GO:0006671,GO:0007205,GO:0009409,GO:0016310
comp10180_c0_seq1_m.26369	GO:0005739,GO:0004143,GO:0005524,GO:0017050,GO:0006671,GO:0007205,GO:0009409,GO:0016310
comp10180_c0_seq3_m.26370	GO:0005739,GO:0004143,GO:0005524,GO:0017050,GO:0006671,GO:0007205,GO:0009409,GO:0016310
comp10180_c0_seq3_m.26374	GO:0005739,GO:0004143,GO:0005524,GO:0017050,GO:0006671,GO:0007205,GO:0009409,GO:0016310
comp101849_c0_seq1_m.12860	GO:0005634,GO:0016020,GO:0022626,GO:0044446,GO:0005515,GO:0097159,GO:1901363,GO:0006952,GO:0009987
comp10185_c0_seq1_m.4613	GO:0005829,GO:0009506,GO:0009507,GO:0008460,GO:0010280,GO:0010489,GO:0010490,GO:0050377,GO:0010192,GO:0010214,GO:0010253,GO:0010315,GO:0030154,GO:0042127,GO:0051555,GO:0055114,GO:0071555
comp10186_c0_seq1_m.4614	GO:0015630,GO:0031209,GO:0005515,GO:0010090,GO:0045010,GO:0048364
comp10189_c0_seq1_m.4617	GO:0005829,GO:0003952,GO:0004359,GO:0005524,GO:0009435
comp10191_c0_seq1_m.4618	GO:0005886,GO:0009705,GO:0012506,GO:0016021,GO:0032588,GO:0005353,GO:0005355,GO:0005515,GO:0008515,GO:0006970,GO:0006995,GO:0009409,GO:0009744,GO:0009749,GO:0009750,GO:0051260,GO:0071836,GO:1902334
comp10192_c0_seq1_m.4619	GO:0005739,GO:0009507,GO:0009451,GO:0010051,GO:0016071,GO:0048366
comp10193_c0_seq1_m.23406	GO:0005886,GO:0004674,GO:0004715,GO:0005524,GO:0019901,GO:0046777,GO:0050896
comp10193_c0_seq1_m.23407	GO:0005886,GO:0010008,GO:0004674,GO:0051020,GO:0007165,GO:0010089,GO:1900459
comp10194_c0_seq1_m.20888	GO:0005654,GO:0005730,GO:0005814,GO:0005875,GO:0005879,GO:0036064,GO:0036126,GO:0070062,GO:0071011,GO:0071013,GO:0097540,GO:0097545,GO:0003723,GO:0000398,GO:0007291,GO:0007517,GO:0018094,GO:0018095,GO:0035082,GO:0040011,GO:0045724,GO:0048813,GO:0060296,GO:0072594,GO:2000155,GO:2000253
comp10194_c0_seq2_m.20889	GO:0005654,GO:0005814,GO:0005874,GO:0036064,GO:0070062,GO:0003723,GO:0007275,GO:0018095,GO:0060271,GO:0060296,GO:2000147,GO:2000253
comp10194_c0_seq2_m.20890	GO:0005654,GO:0005730,GO:0005814,GO:0005875,GO:0005879,GO:0036064,GO:0036126,GO:0070062,GO:0071011,GO:0071013,GO:0097540,GO:0097545,GO:0003723,GO:0000398,GO:0007291,GO:0007517,GO:0018094,GO:0018095,GO:0035082,GO:0040011,GO:0045724,GO:0048813,GO:0060296,GO:0072594,GO:2000155,GO:2000253
comp10195_c0_seq1_m.37318	GO:0005615,GO:0005634,GO:0005759,GO:0005886,GO:0009507,GO:0090404,GO:0003924,GO:0004620,GO:0004675,GO:0004806,GO:0005524,GO:0005525,GO:0016992,GO:0046872,GO:0047714,GO:0051539,GO:0006468,GO:0006546,GO:0007166,GO:0007264,GO:0009107,GO:0009249,GO:0009640,GO:0010183,GO:0016042,GO:0032922
comp10195_c0_seq2_m.37319	GO:0005615,GO:0005634,GO:0005759,GO:0005886,GO:0009507,GO:0090404,GO:0003924,GO:0004620,GO:0004675,GO:0004806,GO:0005524,GO:0005525,GO:0016992,GO:0046872,GO:0047714,GO:0051539,GO:0006468,GO:0006546,GO:0007166,GO:0007264,GO:0009107,GO:0009249,GO:0009640,GO:0010183,GO:0016042,GO:0032922
comp10197_c0_seq1_m.4622	GO:0016020,GO:0044464
comp101986_c0_seq1_m.12861	GO:0019897,GO:0005515,GO:0002237,GO:0006468,GO:0009626,GO:0009816,GO:0010204,GO:0034051
comp10199_c0_seq1_m.24243	GO:0044444
comp102006_c0_seq1_m.12863	GO:0000145,GO:0005618,GO:0005634,GO:0005829,GO:0005856,GO:0005886,GO:0009504,GO:0009506,GO:0009507,GO:0009524,GO:0070062,GO:0090404,GO:0005515,GO:0000919,GO:0006904,GO:0010102,GO:0042814,GO:0048354,GO:1901703
comp10201_c0_seq1_m.18348	GO:0005634,GO:0005515,GO:0007067,GO:0016567,GO:0051301
comp10201_c0_seq1_m.18349	GO:0005634,GO:0005515,GO:0044763
comp10201_c0_seq2_m.18350	GO:0005634,GO:0005515,GO:0016567,GO:1903047
comp10201_c0_seq5_m.18351	GO:0005634,GO:0005515,GO:0007067,GO:0016567,GO:0051301
comp102025_c0_seq1_m.12865	GO:0045202,GO:1990334,GO:0003924,GO:0005515,GO:0006810,GO:0007154,GO:0010458,GO:0022414,GO:0031578,GO:0032501,GO:0040001,GO:0044700,GO:0050896,GO:1902542
comp10202_c0_seq1_m.28447	GO:0009507,GO:0005515,GO:0000712,GO:0007140,GO:0009555,GO:0010845,GO:0048236
comp10203_c0_seq1_m.4623	GO:0005887,GO:0043231,GO:0005524,GO:0008553,GO:0046872,GO:0006754,GO:0009651,GO:0051453,GO:1902600
comp102045_c0_seq1_m.12866	GO:0005654,GO:0003677,GO:0003887,GO:0005515,GO:0046872,GO:0000003,GO:0006260,GO:0006283,GO:0006296,GO:0006297,GO:0009792,GO:0042276
comp10204_c0_seq1_m.4624	GO:0005737,GO:0005886,GO:0004674,GO:0005524,GO:0006468
comp10205_c0_seq1_m.4625	GO:0005887,GO:0009705,GO:0090406,GO:0005351,GO:0005355,GO:0005366,GO:0015798,GO:0023052,GO:0035428,GO:0046323
comp102062_c0_seq1_m.12867	GO:0005634,GO:0005737,GO:0003700,GO:0043565,GO:0044212,GO:0006351,GO:0006355,GO:0008284,GO:0009734,GO:0009735,GO:0010075,GO:0030010,GO:0048825,GO:0048830,GO:0090451
comp10206_c0_seq1_m.4626	GO:0005576,GO:0005783,GO:0005794,GO:0005886,GO:0016021,GO:0005506,GO:0008168,GO:0008398,GO:0019825,GO:0020037,GO:0008203,GO:0009793,GO:0016126,GO:0032259,GO:0055114,GO:0070988
comp10207_c0_seq1_m.31248	GO:0009706,GO:0006810
comp10207_c0_seq2_m.31249	GO:0009706,GO:0006810
comp10208_c0_seq1_m.4627	GO:0005634,GO:0005737,GO:0005515,GO:0009846,GO:0031323,GO:0042221,GO:0044182,GO:0044419,GO:0048519,GO:0051716,GO:0080090
comp102093_c0_seq1_m.12868	GO:0005829,GO:0009507,GO:0004845,GO:0004849,GO:0005524,GO:0005525,GO:0006207,GO:0016310,GO:0044206,GO:0044211,GO:1901141,GO:2000904,GO:2001006
comp102097_c0_seq1_m.12869	GO:0005618,GO:0005634,GO:0003700,GO:0005515,GO:0044212,GO:0006351,GO:0006355,GO:0009944,GO:0009956,GO:0010051,GO:0010158,GO:0010229,GO:0080060,GO:1905392
comp10209_c0_seq3_m.18938	GO:0012505,GO:0016020,GO:0043231,GO:0044444,GO:0008202,GO:0044237,GO:0044281,GO:0044763,GO:0050789,GO:1901615
comp10209_c0_seq4_m.18939	GO:0012505,GO:0016020,GO:0043231,GO:0044444,GO:0008202,GO:0044237,GO:0044281,GO:0044763,GO:0050789,GO:1901615
comp10211_c0_seq1_m.4629	GO:0005829,GO:0009507,GO:0006810
comp10211_c0_seq1_m.4630	GO:0005829,GO:0009507,GO:0006810
comp10212_c0_seq1_m.4631	GO:0005634,GO:0000976,GO:0005515,GO:0009414,GO:0009651,GO:0009738,GO:0010255,GO:0019760,GO:0045893,GO:1900057,GO:1903648
comp102136_c0_seq1_m.12875	GO:0005634,GO:0005739,GO:0005515,GO:0006355,GO:0009718,GO:0010200,GO:0016036,GO:0080147
comp10214_c0_seq1_m.19944	GO:0005829,GO:0005886,GO:0004702,GO:0005515,GO:0000911,GO:0006979,GO:0009793,GO:0009908,GO:0010098,GO:0010103,GO:0010229,GO:0035420,GO:0043622,GO:0046777,GO:0071323,GO:1900150,GO:2000071
comp10214_c1_seq1_m.19945	GO:0005634,GO:0003700,GO:0005515,GO:0043565,GO:0044212,GO:0006351,GO:0006355,GO:0009409,GO:0009414,GO:0009555,GO:0009651,GO:0009846,GO:0009942,GO:0010120,GO:0010200,GO:0010508,GO:0030010,GO:0042742,GO:0050832,GO:0070370
comp10214_c2_seq1_m.19946	GO:0006355,GO:0006950,GO:0009555,GO:0009942,GO:0030010
comp10214_c2_seq1_m.19947	GO:0005634,GO:0003700,GO:0005515,GO:0043565,GO:0044212,GO:0046872,GO:0006351,GO:0006355,GO:0009409,GO:0009414,GO:0009555,GO:0009651,GO:0009723,GO:0009751,GO:0009753,GO:0009846,GO:0009942,GO:0010120,GO:0010200,GO:0010508,GO:0030010,GO:0042742,GO:0050832,GO:0070370,GO:1900150,GO:1900425
comp10215_c1_seq1_m.31277	GO:0000124,GO:0005669,GO:0001102,GO:0003677,GO:0004402,GO:0017025,GO:0009736,GO:0009867,GO:0010104,GO:0043966,GO:0051123
comp102163_c0_seq1_m.12877	GO:0003677,GO:0007275,GO:0009987,GO:0044702,GO:0050794
comp102185_c0_seq1_m.12880	GO:0005634,GO:0003677,GO:0003700,GO:0006355,GO:0010197
comp102187_c0_seq1_m.12881	GO:0043078,GO:0003677,GO:0003700,GO:0005515,GO:0009559,GO:0009658,GO:0009791,GO:0009911,GO:0044702,GO:0048608,GO:0050794
comp10218_c0_seq1_m.26216	GO:0005774,GO:0005829,GO:0016607,GO:0000166,GO:0003729,GO:0008143,GO:0043621,GO:0010467
comp10218_c0_seq2_m.26217	GO:0005774,GO:0005829,GO:0016607,GO:0000166,GO:0003729,GO:0008143,GO:0043621,GO:0010467
comp10218_c0_seq4_m.26218	GO:0005774,GO:0005829,GO:0016021,GO:0016607,GO:0000166,GO:0003729,GO:0008143,GO:0043621,GO:0006397
comp10218_c0_seq5_m.26219	GO:0005774,GO:0005829,GO:0016021,GO:0016607,GO:0000166,GO:0003729,GO:0008143,GO:0043621,GO:0006397
comp10219_c0_seq1_m.4633	GO:0005634,GO:0005739,GO:0009733,GO:0010029,GO:0044699,GO:1900057
comp1021_c0_seq1_m.277	GO:0005774,GO:0005886,GO:0016021,GO:0010174,GO:0006810
comp10220_c0_seq1_m.4634	GO:0005739,GO:0009570,GO:0017101,GO:0003723,GO:0004827,GO:0005524,GO:0006433,GO:0009553,GO:0010109,GO:0048316,GO:0048481
comp102217_c0_seq1_m.12883	GO:0005634,GO:0042802,GO:0043565,GO:0009414,GO:0009651,GO:0009723,GO:0009733,GO:0009737,GO:0009751,GO:0009753,GO:0010104,GO:0019760,GO:0042991,GO:0045893,GO:0048364,GO:0048825,GO:0071497
comp10221_c0_seq1_m.32763	GO:0005886,GO:0016021,GO:0031969,GO:0016614,GO:0050660,GO:0006810,GO:0055114
comp10221_c0_seq1_m.32764	GO:0009941
comp10222_c0_seq1_m.21759	GO:0005739,GO:0005774,GO:0003824
comp10222_c1_seq1_m.21760	GO:0005739,GO:0005774
comp10223_c0_seq1_m.29539	GO:0005886,GO:0005509,GO:0005515,GO:0010091,GO:0046686
comp10223_c0_seq2_m.29540	GO:0005886,GO:0005509,GO:0005515,GO:0010091,GO:0046686
comp102254_c0_seq1_m.12884	GO:0005739,GO:0009507,GO:0003723,GO:0004519,GO:0008270,GO:0006397,GO:0016556,GO:0031425,GO:1900865
comp10225_c0_seq1_m.4635	GO:0016021,GO:0004252
comp10226_c0_seq1_m.4636	GO:0005634,GO:0005819,GO:0009524,GO:0010005,GO:0008017,GO:0007010,GO:0009832,GO:0010051,GO:0071555
comp10227_c0_seq1_m.4637	GO:0016020,GO:0015103,GO:0006810,GO:0050896
comp102286_c0_seq1_m.12887	GO:0005634,GO:0019005,GO:0004842,GO:0008134,GO:0006351,GO:0006355,GO:0009908,GO:0016567,GO:0030154,GO:0031146
comp102298_c0_seq1_m.12888	GO:0005856,GO:0005886,GO:0044444,GO:0005515,GO:0006810,GO:0044763,GO:0051641,GO:0065007
comp10231_c0_seq1_m.17292	GO:0005634,GO:0003677,GO:0003700,GO:0005515,GO:0009555,GO:0009911,GO:0010022,GO:0010093,GO:0010228,GO:0044238,GO:0044260,GO:0044763,GO:0045893,GO:0048481
comp10232_c0_seq1_m.4639	GO:0005634,GO:0005886,GO:0005515,GO:0046872,GO:0061630,GO:0009626,GO:0009627,GO:0009697,GO:0009751,GO:0010167,GO:0010337,GO:0016567,GO:0042742,GO:0043161,GO:0080021
comp10232_c0_seq1_m.4640	GO:0005634,GO:0005886,GO:0005515,GO:0008270,GO:0016874,GO:0061630,GO:0009626,GO:0009627,GO:0009697,GO:0009751,GO:0010167,GO:0010337,GO:0016567,GO:0042742,GO:0043161,GO:0080021
comp10233_c0_seq1_m.23935	GO:0005634,GO:0005829,GO:0005515,GO:0043565,GO:0044212,GO:0009965,GO:0010051,GO:0010076,GO:0010077,GO:0010089,GO:0010154,GO:0010223,GO:0010228,GO:0010229,GO:0045892,GO:0048457,GO:0080006
comp10233_c0_seq1_m.23936	GO:0005634,GO:0005829,GO:0003700,GO:0042803,GO:0043565,GO:0044212,GO:0046982,GO:0009610,GO:0009737,GO:0010051,GO:0010076,GO:0010077,GO:0010089,GO:0010154,GO:0010197,GO:0010201,GO:0010223,GO:0010228,GO:0045892,GO:0048457,GO:0080006
comp10233_c1_seq1_m.23937	GO:0005634,GO:0005829,GO:0005515,GO:0043565,GO:0044212,GO:0009965,GO:0010051,GO:0010076,GO:0010077,GO:0010089,GO:0010154,GO:0010223,GO:0010228,GO:0010229,GO:0045892,GO:0048457,GO:0080006
comp102342_c0_seq1_m.12890	GO:0034641,GO:0044238,GO:0044260
comp102343_c0_seq1_m.12891	GO:0000138,GO:0000781,GO:0000794,GO:0005654,GO:0005797,GO:0005881,GO:0070062,GO:0090498,GO:0000150,GO:0000400,GO:0003684,GO:0003690,GO:0003697,GO:0004520,GO:0005515,GO:0005524,GO:0008094,GO:0000730,GO:0001541,GO:0001556,GO:0006312,GO:0006886,GO:0007141,GO:0007286,GO:0010212,GO:0031001,GO:0042148,GO:0051026
comp102348_c0_seq1_m.12892	GO:0005634,GO:0000981,GO:0001135,GO:0043565,GO:0044212,GO:0006357,GO:0009414,GO:0009651,GO:0009723,GO:0009733,GO:0009737,GO:0009739,GO:0009751,GO:0009753,GO:0010200,GO:0030154,GO:0042742,GO:0046686,GO:0050832,GO:2000022,GO:2000031
comp10234_c0_seq1_m.20824	GO:0043231,GO:0044444,GO:0003723,GO:0004519,GO:0006396,GO:0009451
comp10234_c0_seq2_m.20825	GO:0009507,GO:0003723,GO:0004519,GO:0006396,GO:0009451
comp10235_c0_seq1_m.31441	GO:0005774,GO:0009507,GO:0016021,GO:0015198,GO:0022857,GO:0006857,GO:0055085
comp10235_c1_seq1_m.31442	GO:0005774,GO:0009507,GO:0016021,GO:0015198,GO:0022857,GO:0006857,GO:0055085
comp10235_c1_seq2_m.31443	GO:0005774,GO:0005886,GO:0009507,GO:0016021,GO:0015198,GO:0022857,GO:0006857,GO:0055085
comp102367_c0_seq1_m.12893	GO:0005739,GO:0005886,GO:0009507,GO:0016021,GO:0005274,GO:0005524,GO:0015505,GO:0042907,GO:0015720,GO:0015857,GO:0042906,GO:0043100,GO:0051707
comp102385_c0_seq1_m.12894	GO:0005783,GO:0009505,GO:0009506,GO:0046658,GO:0042973,GO:0007154
comp102385_c0_seq1_m.12895	GO:0005783,GO:0009505,GO:0009506,GO:0046658,GO:0042973,GO:0007154,GO:0009793,GO:0010584
comp10238_c0_seq1_m.4642	GO:0005576,GO:0005789,GO:0009535,GO:0009543,GO:0003755,GO:0005515,GO:0005528,GO:0000413,GO:0006810,GO:0061077
