an_ric	an_ric_dn	an_ric_ds	an_ric_dnds
Mannua_Ricinus.1750.nuc	0.0973	0.4248	0.229048964218456
Mannua_Ricinus.1754.nuc	0.1012	0.3849	0.262925435177968
Mannua_Ricinus.1757.nuc	0.0146	0.9024	0.0161790780141844
Mannua_Ricinus.1760.nuc	0.0761	0.4651	0.163620726725435
Mannua_Ricinus.1766.nuc	0.1051	0.4584	0.229275741710297
Mannua_Ricinus.1768.nuc	0.1979	0.5657	0.349832066466325
Mannua_Ricinus.1770.nuc	0.0890	0.4827	0.18437953180029
Mannua_Ricinus.1774.nuc	0.1442	0.3919	0.367951007910181
Mannua_Ricinus.1775.nuc	0.0354	0.4198	0.0843258694616484
Mannua_Ricinus.1778.nuc	0.0922	0.5533	0.166636544370143
Mannua_Ricinus.1779.nuc	0.0933	1.6952	0.0550377536573856
Mannua_Ricinus.1780.nuc	0.0587	0.4829	0.121557258231518
Mannua_Ricinus.1781.nuc	0.0732	0.4436	0.165013525698828
Mannua_Ricinus.1784.nuc	0.0343	0.5680	0.060387323943662
Mannua_Ricinus.1785.nuc	0.0419	2.1917	0.0191175799607611
Mannua_Ricinus.1789.nuc	0.0394	0.3838	0.102657634184471
Mannua_Ricinus.1793.nuc	0.0599	0.5020	0.119322709163347
Mannua_Ricinus.1797.nuc	0.0954	0.4057	0.235149124969189
Mannua_Ricinus.1798.nuc	0.0482	0.3973	0.121318902592499
Mannua_Ricinus.1799.nuc	0.0832	0.4620	0.18008658008658
Mannua_Ricinus.18.nuc	0.0432	0.4835	0.0893485005170631
Mannua_Ricinus.180.nuc	0.1178	0.7146	0.16484746711447
Mannua_Ricinus.1801.nuc	0.0328	0.5855	0.0560204953031597
Mannua_Ricinus.1804.nuc	0.1708	0.3215	0.531259720062208
Mannua_Ricinus.1806.nuc	0.1291	0.4730	0.272938689217759
Mannua_Ricinus.1807.nuc	0.0999	0.5001	0.199760047990402
Mannua_Ricinus.1814.nuc	0.0683	0.7508	0.0909696323921151
Mannua_Ricinus.1815.nuc	0.0589	0.4812	0.122402327514547
Mannua_Ricinus.1817.nuc	0.0521	0.5600	0.0930357142857143
Mannua_Ricinus.1818.nuc	0.0815	0.5921	0.137645667961493
Mannua_Ricinus.182.nuc	0.0980	0.8293	0.118171952248885
Mannua_Ricinus.1822.nuc	0.1112	0.4959	0.224238757814075
Mannua_Ricinus.1823.nuc	0.0796	0.3958	0.2011116725619
Mannua_Ricinus.1825.nuc	0.1136	0.5863	0.193757462050145
Mannua_Ricinus.1827.nuc	0.2104	0.4987	0.421896932023261
Mannua_Ricinus.1828.nuc	0.0160	0.4175	0.0383233532934132
Mannua_Ricinus.1830.nuc	0.0945	1.3274	0.0711918035256893
Mannua_Ricinus.1832.nuc	0.0580	0.7121	0.0814492346580536
Mannua_Ricinus.1833.nuc	0.0544	0.5897	0.0922502967610649
Mannua_Ricinus.1836.nuc	0.0803	0.3406	0.235760422783324
Mannua_Ricinus.1839.nuc	0.1678	0.7539	0.222575938453376
Mannua_Ricinus.184.nuc	0.0426	0.5775	0.0737662337662338
Mannua_Ricinus.1840.nuc	0.0506	0.6102	0.082923631596198
Mannua_Ricinus.1841.nuc	0.0283	0.9193	0.0307842923963886
Mannua_Ricinus.1844.nuc	0.0540	0.5218	0.103487926408586
Mannua_Ricinus.1845.nuc	0.1083	0.4287	0.252624212736179
Mannua_Ricinus.1848.nuc	0.0079	0.2078	0.0380173243503369
Mannua_Ricinus.1855.nuc	0.0529	0.4083	0.12956159686505
Mannua_Ricinus.1856.nuc	0.0323	0.7336	0.0440294438386041
Mannua_Ricinus.1859.nuc	0.1396	0.5070	0.27534516765286
Mannua_Ricinus.1860.nuc	0.0500	0.3695	0.13531799729364
Mannua_Ricinus.1862.nuc	0.0635	1.4798	0.0429112042167861
Mannua_Ricinus.1863.nuc	0.0498	0.6128	0.081266318537859
Mannua_Ricinus.1868.nuc	0.0553	0.5400	0.102407407407407
Mannua_Ricinus.1871.nuc	0.0844	0.5917	0.142639851275984
Mannua_Ricinus.1875.nuc	0.0956	0.4204	0.227402473834443
Mannua_Ricinus.1876.nuc	0.1012	0.3927	0.257703081232493
Mannua_Ricinus.1877.nuc	0.0502	0.6404	0.0783885071830106
Mannua_Ricinus.1879.nuc	0.0814	0.4524	0.179929266136163
Mannua_Ricinus.1880.nuc	0.0267	0.8836	0.0302172928927116
Mannua_Ricinus.1881.nuc	0.0839	0.4297	0.195252501745404
Mannua_Ricinus.1882.nuc	0.0781	0.3672	0.212690631808279
Mannua_Ricinus.1885.nuc	0.0451	0.3318	0.135925256178421
Mannua_Ricinus.1887.nuc	0.0822	0.4946	0.166194904973716
Mannua_Ricinus.189.nuc	0.0934	0.6076	0.153719552337064
Mannua_Ricinus.1893.nuc	0.0827	0.3969	0.208364827412446
Mannua_Ricinus.1894.nuc	0.1100	0.4507	0.244064788107389
Mannua_Ricinus.1895.nuc	0.1007	0.4135	0.243530834340992
Mannua_Ricinus.1897.nuc	0.1184	0.7633	0.155115943927682
Mannua_Ricinus.1898.nuc	0.1324	0.9164	0.144478393714535
Mannua_Ricinus.1899.nuc	0.0176	0.3422	0.0514319111630625
Mannua_Ricinus.1902.nuc	0.0833	1.1323	0.0735670758632871
Mannua_Ricinus.1903.nuc	0.0093	1.4555	0.00638955685331501
Mannua_Ricinus.1905.nuc	0.1114	0.6021	0.185019099817306
Mannua_Ricinus.1906.nuc	0.1342	0.4333	0.309716132010155
Mannua_Ricinus.1907.nuc	0.1877	0.7962	0.235744787741773
Mannua_Ricinus.1908.nuc	0.0681	0.5795	0.117515099223468
Mannua_Ricinus.1909.nuc	0.0655	0.4535	0.144432194046307
Mannua_Ricinus.1910.nuc	0.0447	0.5524	0.08091962346126
Mannua_Ricinus.1911.nuc	0.0129	0.6290	0.0205087440381558
Mannua_Ricinus.1912.nuc	0.0723	0.4641	0.155785391079509
Mannua_Ricinus.1915.nuc	0.0553	0.5474	0.101023017902813
Mannua_Ricinus.1917.nuc	0.1673	0.5214	0.320866896816264
Mannua_Ricinus.1920.nuc	0.1072	0.3521	0.304458960522579
Mannua_Ricinus.1923.nuc	0.0464	0.7591	0.0611250164668687
Mannua_Ricinus.1926.nuc	0.0958	0.4120	0.23252427184466
Mannua_Ricinus.1929.nuc	0.0579	0.6507	0.0889810972798525
Mannua_Ricinus.193.nuc	0.1038	0.5249	0.197751952752905
Mannua_Ricinus.1931.nuc	0.0661	0.5778	0.114399446175147
Mannua_Ricinus.1932.nuc	0.0534	0.6029	0.0885719024713883
Mannua_Ricinus.1933.nuc	0.0936	0.6070	0.154200988467875
Mannua_Ricinus.1936.nuc	0.1281	0.7765	0.164971023824855
Mannua_Ricinus.1939.nuc	0.0502	0.5976	0.0840026773761714
Mannua_Ricinus.1941.nuc	0.0801	0.5876	0.136317222600408
Mannua_Ricinus.1944.nuc	0.0506	0.5052	0.100158353127474
Mannua_Ricinus.1947.nuc	0.0837	0.3909	0.214121258633922
Mannua_Ricinus.1948.nuc	0.0298	0.4482	0.0664881749219099
Mannua_Ricinus.1949.nuc	0.0734	0.4401	0.166780277209725
Mannua_Ricinus.195.nuc	0.0720	0.5079	0.141760189013585
Mannua_Ricinus.1950.nuc	0.1206	0.7706	0.156501427459123
Mannua_Ricinus.1951.nuc	0.0205	0.4635	0.0442286947141316
Mannua_Ricinus.1953.nuc	0.0500	0.5100	0.0980392156862745
Mannua_Ricinus.1954.nuc	0.0408	0.5995	0.0680567139282736
Mannua_Ricinus.1955.nuc	0.0461	0.3964	0.116296670030272
Mannua_Ricinus.1957.nuc	0.0909	0.6613	0.137456525026463
Mannua_Ricinus.1958.nuc	0.1380	0.4396	0.313921747042766
Mannua_Ricinus.1962.nuc	0.0435	0.3917	0.111054378350779
Mannua_Ricinus.1964.nuc	0.0345	0.4041	0.0853749072011878
Mannua_Ricinus.1965.nuc	0.0803	0.8272	0.0970744680851064
Mannua_Ricinus.1967.nuc	0.0386	0.6424	0.0600871731008717
Mannua_Ricinus.1968.nuc	0.0864	0.4070	0.212285012285012
Mannua_Ricinus.1971.nuc	0.0917	0.4766	0.192404532102392
Mannua_Ricinus.1976.nuc	0.1667	0.7862	0.212032561689138
Mannua_Ricinus.1978.nuc	0.1158	0.8235	0.140619307832423
Mannua_Ricinus.1980.nuc	0.0413	0.6692	0.0617154811715481
Mannua_Ricinus.1982.nuc	0.0770	0.4637	0.16605563942204
Mannua_Ricinus.1983.nuc	0.0614	0.5791	0.106026592989121
Mannua_Ricinus.1985.nuc	0.0236	0.4055	0.0581997533908755
Mannua_Ricinus.1986.nuc	0.0572	0.3835	0.149152542372881
Mannua_Ricinus.1988.nuc	0.0802	0.5232	0.1532874617737
Mannua_Ricinus.1989.nuc	0.0821	0.4925	0.166700507614213
Mannua_Ricinus.199.nuc	0.0287	0.4690	0.0611940298507463
Mannua_Ricinus.1990.nuc	0.0724	0.4021	0.18005471275802
Mannua_Ricinus.1993.nuc	0.0672	0.5580	0.120430107526882
Mannua_Ricinus.1994.nuc	0.1230	0.7861	0.156468642666327
Mannua_Ricinus.1995.nuc	0.1383	0.3911	0.353618000511378
Mannua_Ricinus.1998.nuc	0.0760	0.4477	0.169756533392897
Mannua_Ricinus.1999.nuc	0.0800	0.4729	0.169168957496299
Mannua_Ricinus.2.nuc	0.0772	0.4238	0.182161396885323
Mannua_Ricinus.2001.nuc	0.0911	0.4907	0.185653148563277
Mannua_Ricinus.2002.nuc	0.0643	0.3623	0.177477228815898
Mannua_Ricinus.2003.nuc	0.1071	0.4918	0.217771451809679
Mannua_Ricinus.2004.nuc	0.1010	0.4253	0.237479426287327
Mannua_Ricinus.2009.nuc	0.0494	0.4217	0.117144889732037
Mannua_Ricinus.2010.nuc	0.0840	1.0925	0.0768878718535469
Mannua_Ricinus.2012.nuc	0.0575	0.5680	0.101232394366197
Mannua_Ricinus.2014.nuc	0.0722	0.3878	0.186178442496132
Mannua_Ricinus.2015.nuc	0.0537	0.4875	0.110153846153846
Mannua_Ricinus.2017.nuc	0.0215	0.5522	0.0389351684172401
Mannua_Ricinus.2018.nuc	0.0636	0.4665	0.136334405144695
Mannua_Ricinus.202.nuc	0.0439	1.1289	0.0388874125254673
Mannua_Ricinus.2020.nuc	0.0752	0.4687	0.160443780669938
Mannua_Ricinus.2023.nuc	0.0984	0.5776	0.170360110803324
Mannua_Ricinus.2025.nuc	0.1547	0.5063	0.305550069128975
Mannua_Ricinus.2026.nuc	0.0506	0.6696	0.0755675029868578
Mannua_Ricinus.2028.nuc	0.1635	0.8291	0.197201785068146
Mannua_Ricinus.2029.nuc	0.0621	0.4426	0.140307275192047
Mannua_Ricinus.2032.nuc	0.0232	0.3872	0.0599173553719008
Mannua_Ricinus.2034.nuc	0.0582	0.4529	0.128505188783396
Mannua_Ricinus.204.nuc	0.0625	0.4116	0.151846452866861
Mannua_Ricinus.2041.nuc	0.1014	0.4034	0.251363411006445
Mannua_Ricinus.2042.nuc	0.0429	0.5233	0.0819797439327346
Mannua_Ricinus.2046.nuc	0.0208	0.4149	0.0501325620631477
Mannua_Ricinus.2047.nuc	0.0354	0.4842	0.0731102850061958
Mannua_Ricinus.2049.nuc	0.0957	0.5349	0.17891194615816
Mannua_Ricinus.205.nuc	0.0340	0.6083	0.0558934736149926
Mannua_Ricinus.2051.nuc	0.0442	0.4667	0.0947075208913649
Mannua_Ricinus.2053.nuc	0.1133	0.3716	0.304897739504844
Mannua_Ricinus.2055.nuc	0.2138	1.2142	0.176083017624774
Mannua_Ricinus.2058.nuc	0.0307	0.3909	0.0785367101560501
Mannua_Ricinus.2061.nuc	0.0739	0.8107	0.0911557912914765
Mannua_Ricinus.2064.nuc	0.0532	0.5122	0.103865677469738
Mannua_Ricinus.2066.nuc	0.0657	0.4144	0.158542471042471
Mannua_Ricinus.2067.nuc	0.0846	0.5759	0.146900503559646
Mannua_Ricinus.2068.nuc	0.1191	0.5073	0.234772324068598
Mannua_Ricinus.2069.nuc	0.0682	0.5919	0.115222165906403
Mannua_Ricinus.2070.nuc	0.0619	0.6141	0.100797915648917
Mannua_Ricinus.2071.nuc	0.0751	0.4201	0.17876696024756
Mannua_Ricinus.2073.nuc	0.0320	0.4160	0.0769230769230769
Mannua_Ricinus.2075.nuc	0.1288	0.4079	0.31576366756558
Mannua_Ricinus.2077.nuc	0.1277	0.4490	0.284409799554566
Mannua_Ricinus.2078.nuc	0.1398	0.5220	0.267816091954023
Mannua_Ricinus.2079.nuc	0.0419	0.3672	0.114106753812636
Mannua_Ricinus.208.nuc	0.0805	0.5074	0.158651951123374
Mannua_Ricinus.2080.nuc	0.0752	1.7549	0.0428514445267537
Mannua_Ricinus.2082.nuc	0.0659	0.4359	0.151181463638449
Mannua_Ricinus.2083.nuc	0.0576	0.4243	0.135753004949328
Mannua_Ricinus.2084.nuc	0.1179	0.4929	0.23919659160073
Mannua_Ricinus.2085.nuc	0.0263	0.5479	0.0480014601204599
Mannua_Ricinus.2086.nuc	0.0576	0.7916	0.0727640222334512
Mannua_Ricinus.2087.nuc	0.2046	0.6085	0.336236647493837
Mannua_Ricinus.2088.nuc	0.1011	1.1265	0.0897470039946738
Mannua_Ricinus.209.nuc	0.0812	0.4760	0.170588235294118
Mannua_Ricinus.2090.nuc	0.0286	0.5825	0.0490987124463519
Mannua_Ricinus.2094.nuc	0.1451	0.4910	0.295519348268839
Mannua_Ricinus.2095.nuc	0.0430	0.3947	0.108943501393463
Mannua_Ricinus.2096.nuc	0.0712	0.4548	0.156552330694811
Mannua_Ricinus.2097.nuc	0.0459	0.4513	0.101706182140483
Mannua_Ricinus.2098.nuc	0.0820	0.6560	0.125
Mannua_Ricinus.2099.nuc	0.0407	0.4002	0.101699150424788
Mannua_Ricinus.210.nuc	0.1347	0.4274	0.315161441272812
Mannua_Ricinus.2102.nuc	0.1131	0.4859	0.232763943198189
Mannua_Ricinus.2103.nuc	0.1110	0.6111	0.181639666175749
Mannua_Ricinus.2106.nuc	0.0642	0.3019	0.212653196422656
Mannua_Ricinus.2107.nuc	0.1517	0.4065	0.373185731857319
Mannua_Ricinus.2108.nuc	0.1474	0.8937	0.164932303905114
Mannua_Ricinus.211.nuc	0.0952	0.4421	0.215335896855915
Mannua_Ricinus.2110.nuc	0.0932	0.4861	0.191730096687924
Mannua_Ricinus.2112.nuc	0.0885	0.9592	0.0922643869891576
Mannua_Ricinus.2113.nuc	0.0318	0.6619	0.0480435111043964
Mannua_Ricinus.2114.nuc	0.0774	0.7829	0.0988632009196577
Mannua_Ricinus.2115.nuc	0.0630	0.3888	0.162037037037037
Mannua_Ricinus.2123.nuc	0.0561	0.6133	0.0914723626284037
Mannua_Ricinus.2124.nuc	0.2011	0.6748	0.298014226437463
Mannua_Ricinus.2126.nuc	0.0489	0.4258	0.114842649131047
Mannua_Ricinus.2127.nuc	0.1111	1.3394	0.0829475884724504
Mannua_Ricinus.2129.nuc	0.0287	0.3992	0.0718937875751503
Mannua_Ricinus.2130.nuc	0.1803	0.6245	0.28871096877502
Mannua_Ricinus.2135.nuc	0.1057	0.7016	0.150655644241733
Mannua_Ricinus.2141.nuc	0.0763	0.4732	0.161242603550296
Mannua_Ricinus.2142.nuc	0.1391	0.5972	0.23292029470864
Mannua_Ricinus.2143.nuc	0.1013	0.8869	0.114218062915774
Mannua_Ricinus.2144.nuc	0.0440	0.5531	0.0795516181522329
Mannua_Ricinus.2145.nuc	0.1357	1.1269	0.120418848167539
Mannua_Ricinus.2146.nuc	0.0843	0.4296	0.19622905027933
Mannua_Ricinus.2148.nuc	0.0426	0.4882	0.0872593199508398
Mannua_Ricinus.2149.nuc	0.1303	0.7348	0.17732716385411
Mannua_Ricinus.2151.nuc	0.0285	0.5132	0.0555339049103663
Mannua_Ricinus.2153.nuc	0.0361	0.3954	0.0912999494183106
Mannua_Ricinus.2154.nuc	0.0599	0.3632	0.164922907488987
Mannua_Ricinus.2155.nuc	0.0581	0.9233	0.0629264594389689
Mannua_Ricinus.216.nuc	0.1019	0.5911	0.172390458467264
Mannua_Ricinus.2160.nuc	0.0558	0.3425	0.162919708029197
Mannua_Ricinus.2165.nuc	0.0665	0.4522	0.147058823529412
Mannua_Ricinus.2168.nuc	0.1133	0.5216	0.217216257668712
Mannua_Ricinus.2169.nuc	0.0577	0.4973	0.116026543334004
Mannua_Ricinus.2171.nuc	0.0445	0.4245	0.104829210836278
Mannua_Ricinus.2173.nuc	0.0339	0.4657	0.0727936439768091
Mannua_Ricinus.2174.nuc	0.0255	0.3913	0.0651673907487861
Mannua_Ricinus.2176.nuc	0.1714	0.6870	0.249490538573508
Mannua_Ricinus.2177.nuc	0.0480	0.4985	0.0962888665997994
Mannua_Ricinus.2179.nuc	0.0262	0.4450	0.058876404494382
Mannua_Ricinus.2181.nuc	0.0706	1.5040	0.0469414893617021
Mannua_Ricinus.2184.nuc	0.1264	0.4954	0.255147355672184
Mannua_Ricinus.2188.nuc	0.0161	0.5409	0.0297652061379183
Mannua_Ricinus.2189.nuc	0.0776	0.4870	0.159342915811088
Mannua_Ricinus.219.nuc	0.0275	0.5857	0.0469523646918217
Mannua_Ricinus.2191.nuc	0.0873	0.3197	0.273068501720363
Mannua_Ricinus.2192.nuc	0.1041	0.5231	0.199005926209138
Mannua_Ricinus.2196.nuc	0.2076	0.7380	0.28130081300813
Mannua_Ricinus.2198.nuc	0.2034	0.6030	0.337313432835821
Mannua_Ricinus.2199.nuc	0.0525	0.4512	0.116356382978723
Mannua_Ricinus.22.nuc	0.1142	0.4159	0.274585236835778
Mannua_Ricinus.220.nuc	0.1125	0.4071	0.276344878408254
Mannua_Ricinus.2200.nuc	0.0725	0.3508	0.206670467502851
Mannua_Ricinus.2203.nuc	0.0491	0.4362	0.112563044475011
Mannua_Ricinus.2204.nuc	0.1061	0.8033	0.132080169301631
Mannua_Ricinus.2205.nuc	0.0771	0.3720	0.207258064516129
Mannua_Ricinus.2206.nuc	0.0277	0.3161	0.0876304966782664
Mannua_Ricinus.2207.nuc	0.0654	0.5036	0.129864972200159
Mannua_Ricinus.2208.nuc	0.1410	0.3518	0.400795906765207
Mannua_Ricinus.2209.nuc	0.1242	0.4637	0.267845589821005
Mannua_Ricinus.221.nuc	0.0641	0.4617	0.138834741173922
Mannua_Ricinus.2210.nuc	0.0565	0.5519	0.102373618409132
Mannua_Ricinus.2213.nuc	0.0818	0.3536	0.231334841628959
Mannua_Ricinus.2215.nuc	0.0717	0.4655	0.154027926960258
Mannua_Ricinus.2216.nuc	0.0476	0.3673	0.129594337054179
Mannua_Ricinus.2217.nuc	0.0931	0.5515	0.168812330009066
Mannua_Ricinus.2220.nuc	0.1498	0.9316	0.160798626019751
Mannua_Ricinus.2221.nuc	0.1231	0.4436	0.277502254283138
Mannua_Ricinus.2226.nuc	0.1210	0.8231	0.147005224152594
Mannua_Ricinus.2227.nuc	0.0623	0.8942	0.0696712144934019
Mannua_Ricinus.2228.nuc	0.0545	0.4080	0.133578431372549
Mannua_Ricinus.2229.nuc	0.0562	0.5218	0.107704101188195
Mannua_Ricinus.223.nuc	0.0796	0.7889	0.100899987324122
Mannua_Ricinus.2232.nuc	0.1010	0.5751	0.175621631020692
Mannua_Ricinus.2234.nuc	0.0618	0.4755	0.129968454258675
Mannua_Ricinus.2237.nuc	0.0436	0.2888	0.150969529085873
Mannua_Ricinus.2238.nuc	0.1149	0.8333	0.137885515420617
Mannua_Ricinus.2240.nuc	0.1123	0.5150	0.218058252427184
Mannua_Ricinus.2243.nuc	0.1370	0.6986	0.196106498711709
Mannua_Ricinus.2244.nuc	0.0668	0.3380	0.197633136094675
Mannua_Ricinus.2245.nuc	0.0945	0.3187	0.296517100721682
Mannua_Ricinus.2248.nuc	0.0297	0.2976	0.0997983870967742
Mannua_Ricinus.2251.nuc	0.1497	0.7651	0.195660697947981
Mannua_Ricinus.2253.nuc	0.0269	0.3760	0.0715425531914894
Mannua_Ricinus.2254.nuc	0.0240	0.4158	0.0577200577200577
Mannua_Ricinus.2256.nuc	0.0603	0.6040	0.0998344370860927
Mannua_Ricinus.226.nuc	0.0528	0.6149	0.0858676207513417
Mannua_Ricinus.2261.nuc	0.1008	0.4159	0.242365953354172
Mannua_Ricinus.2263.nuc	0.0944	0.4438	0.212708427219468
Mannua_Ricinus.2264.nuc	0.0683	0.6340	0.107728706624606
Mannua_Ricinus.2265.nuc	0.1219	0.4646	0.262376237623762
Mannua_Ricinus.2267.nuc	0.1373	0.4292	0.319897483690587
Mannua_Ricinus.2268.nuc	0.0592	1.0539	0.0561723123636019
Mannua_Ricinus.2270.nuc	0.1327	0.7393	0.179494116055728
Mannua_Ricinus.2271.nuc	0.0734	0.4357	0.168464539820978
Mannua_Ricinus.2272.nuc	0.0988	0.4920	0.200813008130081
Mannua_Ricinus.2275.nuc	0.1510	0.5670	0.2663139329806
Mannua_Ricinus.2279.nuc	0.0434	0.5838	0.0743405275779377
Mannua_Ricinus.2280.nuc	0.0454	0.4205	0.107966706302021
Mannua_Ricinus.2281.nuc	0.1364	0.4178	0.326471996170416
Mannua_Ricinus.2285.nuc	0.0570	0.4224	0.134943181818182
Mannua_Ricinus.2289.nuc	0.0837	0.4198	0.199380657455931
Mannua_Ricinus.2290.nuc	0.0910	0.5356	0.169902912621359
Mannua_Ricinus.2291.nuc	0.1351	0.4427	0.305172803252767
Mannua_Ricinus.2292.nuc	0.0311	0.7504	0.0414445628997868
Mannua_Ricinus.2293.nuc	0.0433	0.5135	0.0843232716650438
Mannua_Ricinus.2294.nuc	0.0649	0.6846	0.0947998831434414
Mannua_Ricinus.2296.nuc	0.1122	1.0125	0.110814814814815
Mannua_Ricinus.2297.nuc	0.0303	0.7014	0.0431993156544055
Mannua_Ricinus.2299.nuc	0.1713	0.4832	0.354511589403974
Mannua_Ricinus.230.nuc	0.0116	0.9135	0.0126984126984127
Mannua_Ricinus.2300.nuc	0.0981	0.4716	0.208015267175573
Mannua_Ricinus.2302.nuc	0.0441	0.9596	0.0459566486035848
Mannua_Ricinus.2305.nuc	0.1178	0.6125	0.192326530612245
Mannua_Ricinus.2306.nuc	0.0416	0.5921	0.0702584022969093
Mannua_Ricinus.2307.nuc	0.0796	0.5966	0.133422728796514
Mannua_Ricinus.2308.nuc	0.0810	0.5036	0.160841938046068
Mannua_Ricinus.2309.nuc	0.0787	0.3956	0.198938321536906
Mannua_Ricinus.231.nuc	0.0485	0.4572	0.106080489938758
Mannua_Ricinus.2310.nuc	0.1365	0.6090	0.224137931034483
Mannua_Ricinus.2311.nuc	0.1132	0.2592	0.436728395061728
Mannua_Ricinus.2314.nuc	0.0811	0.5103	0.158926121889085
Mannua_Ricinus.2315.nuc	0.1264	0.7421	0.170327449130845
Mannua_Ricinus.2317.nuc	0.0534	0.5928	0.090080971659919
Mannua_Ricinus.232.nuc	0.1180	0.4556	0.258999122036874
Mannua_Ricinus.2323.nuc	0.0443	0.5269	0.0840766748908711
Mannua_Ricinus.2326.nuc	0.0914	0.4812	0.189941812136326
Mannua_Ricinus.2329.nuc	0.1126	0.5522	0.203911626222383
Mannua_Ricinus.2331.nuc	0.0633	0.7987	0.0792537874045324
Mannua_Ricinus.2334.nuc	0.0891	0.6924	0.128682842287695
Mannua_Ricinus.2335.nuc	0.0590	0.4254	0.138692994828397
Mannua_Ricinus.2339.nuc	0.1130	0.6173	0.183055240563745
Mannua_Ricinus.2341.nuc	0.0501	0.4467	0.112155809267965
Mannua_Ricinus.2342.nuc	0.0506	0.4553	0.111135515045025
Mannua_Ricinus.2343.nuc	0.1133	0.4499	0.251833740831296
Mannua_Ricinus.2344.nuc	0.0519	0.3401	0.152602175830638
Mannua_Ricinus.2346.nuc	0.0745	1.4094	0.0528593727827444
Mannua_Ricinus.2347.nuc	0.0975	0.4314	0.226008344923505
Mannua_Ricinus.2348.nuc	0.0399	0.3589	0.111173028698802
Mannua_Ricinus.2349.nuc	0.1093	0.4011	0.272500623285964
Mannua_Ricinus.235.nuc	0.0547	0.5515	0.0991840435176791
Mannua_Ricinus.2353.nuc	0.0709	0.5301	0.133748349368044
Mannua_Ricinus.2354.nuc	0.0612	0.3099	0.197483059051307
Mannua_Ricinus.2356.nuc	0.0658	0.3609	0.182321972845664
Mannua_Ricinus.2357.nuc	0.0986	0.4010	0.245885286783042
Mannua_Ricinus.2359.nuc	0.1455	1.0475	0.13890214797136
Mannua_Ricinus.236.nuc	0.0589	0.4905	0.120081549439348
Mannua_Ricinus.2361.nuc	0.0580	0.3300	0.175757575757576
Mannua_Ricinus.2363.nuc	0.0742	0.7581	0.097876269621422
Mannua_Ricinus.2365.nuc	0.1029	0.3618	0.28441127694859
Mannua_Ricinus.2367.nuc	0.1319	0.4184	0.315248565965583
Mannua_Ricinus.2369.nuc	0.0844	0.5729	0.14732064932798
Mannua_Ricinus.2370.nuc	0.1421	0.6373	0.222971912756943
Mannua_Ricinus.2373.nuc	0.0447	0.5360	0.0833955223880597
Mannua_Ricinus.2376.nuc	0.0917	0.6304	0.145463197969543
Mannua_Ricinus.2379.nuc	0.0910	1.0903	0.0834632669907365
Mannua_Ricinus.238.nuc	0.1126	1.1762	0.0957320183642238
Mannua_Ricinus.2380.nuc	0.1768	0.7149	0.247307315708491
Mannua_Ricinus.2381.nuc	0.0442	0.6758	0.0654039656703167
Mannua_Ricinus.2382.nuc	0.0789	0.4407	0.179033356024506
Mannua_Ricinus.2386.nuc	0.1594	0.4983	0.319887617900863
Mannua_Ricinus.2389.nuc	0.1283	0.4719	0.271879635515999
Mannua_Ricinus.239.nuc	0.1083	0.4347	0.249137336093858
Mannua_Ricinus.2390.nuc	0.0965	0.5809	0.166121535548287
Mannua_Ricinus.2394.nuc	0.0845	0.7308	0.115626710454297
Mannua_Ricinus.2395.nuc	0.0930	0.5799	0.160372478013451
Mannua_Ricinus.2396.nuc	0.2028	2.1526	0.0942116510266654
Mannua_Ricinus.24.nuc	0.0726	0.5914	0.122759553601623
Mannua_Ricinus.2401.nuc	0.0842	0.3599	0.233953876076688
Mannua_Ricinus.2402.nuc	0.0937	0.5212	0.179777436684574
Mannua_Ricinus.2407.nuc	0.0671	0.4274	0.156995788488535
Mannua_Ricinus.2409.nuc	0.0582	0.4956	0.117433414043584
Mannua_Ricinus.2411.nuc	0.1060	0.5327	0.198986296226769
Mannua_Ricinus.2412.nuc	0.0457	0.4189	0.109095249462879
Mannua_Ricinus.2416.nuc	0.1121	0.4909	0.228356080668161
Mannua_Ricinus.2423.nuc	0.2288	0.5165	0.44298160696999
Mannua_Ricinus.2425.nuc	0.1526	1.6029	0.0952024455674091
Mannua_Ricinus.2433.nuc	0.0315	0.1807	0.174322080796901
Mannua_Ricinus.2434.nuc	0.0766	0.4118	0.186012627489072
Mannua_Ricinus.2435.nuc	0.0682	0.8081	0.0843954956069793
Mannua_Ricinus.2437.nuc	0.0593	0.3088	0.192033678756477
Mannua_Ricinus.2438.nuc	0.0736	0.3475	0.211798561151079
Mannua_Ricinus.2439.nuc	0.0531	0.4483	0.11844746821325
Mannua_Ricinus.244.nuc	0.0502	0.4237	0.118480056643852
Mannua_Ricinus.2441.nuc	0.1228	0.9945	0.123479135243841
Mannua_Ricinus.2443.nuc	0.0577	0.5430	0.106261510128913
Mannua_Ricinus.2447.nuc	0.1379	0.6080	0.226809210526316
Mannua_Ricinus.2448.nuc	0.0286	0.4639	0.0616512179348998
Mannua_Ricinus.2449.nuc	0.0753	0.4011	0.18773373223635
Mannua_Ricinus.245.nuc	0.0817	0.4261	0.19173902839709
Mannua_Ricinus.2452.nuc	0.1407	0.4346	0.32374597330879
Mannua_Ricinus.2453.nuc	0.0535	0.3410	0.156891495601173
Mannua_Ricinus.2456.nuc	0.1107	0.6524	0.169681177191907
Mannua_Ricinus.2458.nuc	0.0275	0.5380	0.0511152416356877
